X1 X2 cel rozszerzone
0.0 0.0 1.0 -4.897318315503077
0.0 4.761904761904762 -32.333333333333336 -35.47417810340248
0.0 9.523809523809524 -65.66666666666667 -65.53182733370376
0.0 14.285714285714285 -99.0 -96.8457818075875
0.0 19.047619047619047 -132.33333333333334 -127.03872570381795
0.0 23.80952380952381 -165.66666666666669 -158.02682274083966
0.0 28.57142857142857 -199.0 -189.06073835778506
0.0 33.333333333333336 -232.33333333333334 -219.28080122541422
0.0 38.095238095238095 -265.6666666666667 -250.86072018067546
0.0 42.857142857142854 -299.0 -281.4036598223172
0.0 47.61904761904762 -332.33333333333337 -312.35180739656107
0.0 52.38095238095238 -365.66666666666663 -343.67977111239657
0.0 57.14285714285714 -399.0 -373.95113049937186
0.0 61.904761904761905 -432.3333333333333 -405.5413334178436
0.0 66.66666666666667 -465.6666666666667 -436.24687809953093
0.0 71.42857142857143 -499.0 -466.9392799417864
0.0 76.19047619047619 -532.3333333333334 -498.3228919780437
0.0 80.95238095238095 -565.6666666666666 -528.4877708127145
0.0 85.71428571428571 -599.0 -559.8062532465162
0.0 90.47619047619048 -632.3333333333334 -590.4732630760421
0.0 95.23809523809524 -665.6666666666667 -620.7349778803349
0.0 100.0 -699.0 -651.9612735206173
4.761904761904762 0.0 23.675736961451246 19.383602148791546
4.761904761904762 4.761904761904762 58.36961451247165 55.998315856795024
4.761904761904762 9.523809523809524 93.06349206349203 91.99129319119771
4.761904761904762 14.285714285714285 127.75736961451244 129.48865184999786
4.761904761904762 19.047619047619047 162.45124716553286 165.64363978632562
4.761904761904762 23.80952380952381 197.14512471655325 202.75079563021643
4.761904761904762 28.57142857142857 231.83900226757368 239.91281761137736
4.761904761904762 33.333333333333336 266.5328798185941 276.1002795617376
4.761904761904762 38.095238095238095 301.2267573696144 313.9161213286686
4.761904761904762 42.857142857142854 335.9206349206348 350.49021685505454
4.761904761904762 47.61904761904762 370.6145124716552 387.5495346229446
4.761904761904762 52.38095238095238 405.30839002267567 425.0636688560479
4.761904761904762 57.14285714285714 440.00226757369603 461.31255658338796
4.761904761904762 61.904761904761905 474.69614512471645 499.14071303440846
4.761904761904762 66.66666666666667 509.39002267573693 535.9095223747717
4.761904761904762 71.42857142857143 544.0839002267574 572.6625936273638
4.761904761904762 76.19047619047619 578.7777777777777 610.243364766111
4.761904761904762 80.95238095238095 613.4716553287982 646.3647457787281
4.761904761904762 85.71428571428571 648.1655328798186 683.8675265102077
4.761904761904762 90.47619047619048 682.8594104308389 720.5901917210082
4.761904761904762 95.23809523809524 717.5532879818593 756.8275303999436
4.761904761904762 100.0 752.2471655328798 794.2199206899002
9.523809523809524 0.0 91.70294784580499 86.97642566443062
9.523809523809524 4.761904761904762 194.42403628117913 190.78271286833697
9.523809523809524 9.523809523809524 297.14512471655325 292.8263167674436
9.523809523809524 14.285714285714285 399.8662131519274 399.1349885589276
9.523809523809524 19.047619047619047 502.58730158730145 501.6379083278136
9.523809523809524 23.80952380952381 605.3083900226757 606.8403170526169
9.523809523809524 28.57142857142857 708.0294784580498 712.1982766318841
9.523809523809524 33.333333333333336 810.750566893424 814.7932634002336
9.523809523809524 38.095238095238095 913.4716553287981 922.004865889357
9.523809523809524 42.857142857142854 1016.1927437641723 1025.6959965837705
9.523809523809524 47.61904761904762 1118.9138321995465 1130.7627796937943
9.523809523809524 52.38095238095238 1221.6349206349205 1237.1190118758366
9.523809523809524 57.14285714285714 1324.3560090702947 1339.888146717492
9.523809523809524 61.904761904761905 1427.077097505669 1447.1346625380045
9.523809523809524 66.66666666666667 1529.7981859410431 1551.3778259004184
9.523809523809524 71.42857142857143 1632.519274376417 1655.576370247858
9.523809523809524 76.19047619047619 1735.2403628117909 1762.1215245616097
9.523809523809524 80.95238095238095 1837.9614512471653 1864.5291654215146
9.523809523809524 85.71428571428571 1940.6825396825393 1970.853209318276
9.523809523809524 90.47619047619048 2043.4036281179133 2074.965549569403
9.523809523809524 95.23809523809524 2146.1247165532877 2177.7019417315664
9.523809523809524 100.0 2248.8458049886617 2283.713017951762
