X1 cel rozszerzone
0.0 0.0 0.1672776241128695
0.09090909090909091 0.17402275397925937 0.2937926120902692
0.18181818181818182 0.33410816932633247 0.4172984301581639
0.2727272727272727 0.4823241136337761 0.5371318592212623
0.36363636363636365 0.6203098566076792 0.6524310478765936
0.4545454545454546 0.7493868988828214 0.7619192861914472
0.5454545454545454 0.870636142515691 0.8630601015691881
0.6363636363636364 0.9849529701955881 0.956013094545033
0.7272727272727273 1.0930874127361399 1.1039425722219744
0.8181818181818182 1.195674001511241 1.1919850953466868
0.9090909090909092 1.293254329850105 1.2897431441825753
1.0 1.3862943611198906 1.3780524828949003
1.0909090909090908 1.4751978862615582 1.463718676864965
1.1818181818181819 1.56031711509915 1.5467251432059506
1.2727272727272727 1.6419611041396602 1.6272228869507326
1.3636363636363638 1.7204025304462232 1.7053506409637729
1.4545454545454546 1.7958831864119171 1.7812232560457066
1.5454545454545454 1.8686184747536667 1.8549322150743905
1.6363636363636365 1.9388011143762072 1.9265482041212807
1.7272727272727273 2.00660421772757 1.9961246598688527
1.8181818181818183 2.0721838633735516 2.063701826930608
1.9090909090909092 2.135681260002712 2.1293110201237444
2.0 2.1972245773362196 2.1929788610917527
2.090909090909091 2.256930503635582 2.2547312748295973
2.1818181818181817 2.314905577382086 2.314597031698297
2.272727272727273 2.371247331315479 2.372610637283083
2.3636363636363638 2.426045279691708 2.4288144186100897
2.4545454545454546 2.4793817738560304 2.4832597264412066
2.5454545454545454 2.5313327466625517 2.536007255896232
2.6363636363636362 2.5819683626311316 2.587126565769056
2.7272727272727275 2.6313535878118746 2.6366949379970266
2.8181818181818183 2.6795486909699955 2.6847957558019755
2.909090909090909 2.726609685790384 2.7315165908574617
3.0 2.772588722239781 2.7769471798125376
3.090909090909091 2.8175344339438984 2.8211774446391447
3.181818181818182 2.861492247381449 2.864295676398368
3.272727272727273 2.9045046578233764 2.9063869643760274
3.3636363636363638 2.9466114762190405 2.9475319169434187
3.4545454545454546 2.9878500506245125 2.9878056900823857
3.5454545454545454 3.028255465259551 3.027277315814716
3.6363636363636367 3.0678607198519106 3.0660093060700575
3.7272727272727275 3.1066968915661137 3.1040574972286024
3.8181818181818183 3.1447932815075026 3.141471095614532
3.909090909090909 3.1821775475318077 3.1782928833426265
4.0 3.2188758248682006 3.2145595459112846
4.090909090909091 3.2549128358735575 3.2503020867222
4.181818181818182 3.290311990072359 3.2855462984324366
4.2727272727272725 3.3250954754960973 3.3203132660704595
4.363636363636363 3.3592843422146976 3.3546198817355966
4.454545454545455 3.3928985788474604 3.388479355178366
4.545454545454546 3.4259571827498814 3.42190170848302
4.636363636363637 3.458478224493442 3.4548942463918513
4.7272727272727275 3.4904789071863243 3.487461996533218
4.818181818181818 3.5219756211226025 3.519608115989478
4.909090909090909 3.552983994194533 3.5513342623339557
5.0 3.58351893845611 3.582640928551922
5.090909090909091 3.613594693185191 3.6135277422119563
5.181818181818182 3.643224864755472 3.643993729937896
5.2727272727272725 3.6724224635977776 3.6740375487061447
5.363636363636364 3.701199938501977 3.703657685807273
5.454545454545455 3.72956920848589 3.732852629504609
5.545454545454546 3.7575416924353697 3.7616210125273986
5.636363636363637 3.7851283367000415 3.789961730576411
5.7272727272727275 3.8123396408115986 3.817874038014186
5.818181818181818 3.83918568147588 3.8453576228737383
5.909090909090909 3.865676134975921 3.8724126632584435
6.0 3.8918202981106265 3.8990398671288515
6.090909090909091 3.9176271077824425 3.9252404973840807
6.181818181818182 3.9431051593373017 3.9510163840496366
6.2727272727272725 3.968262723751022 3.976369925282141
6.363636363636364 3.9931077637481365 4.001304078796326
6.454545454545455 4.017647948931765 4.025822345211819
6.545454545454546 4.041890669996455 4.049928744707842
6.636363636363637 4.065843052089886 4.073627788263761
6.7272727272727275 4.089511967383892 4.096924444653429
6.818181818181818 4.112904046910274 4.119824104252088
6.909090909090909 4.136025691712426 4.142332540607342
7.0 4.1588830833596715 4.164455870620925
7.090909090909091 4.181482193867538 4.186200514086623
7.181818181818182 4.203828795063789 4.207573153232438
7.272727272727273 4.225928467436959 4.228580692822554
7.363636363636364 4.24778660850134 4.249230221287451
7.454545454545455 4.269408440709771 4.26952897326912
7.545454545454546 4.290799018943267 4.289484293893045
7.636363636363637 4.311963237604341 4.309103605009703
7.7272727272727275 4.332905837338931 4.328394373585969
7.818181818181818 4.353631411410024 4.34736408237091
7.909090909090909 4.374144411744403 4.366020202911006
8.0 4.394449154672439 4.384370170946671
8.090909090909092 4.414549826379442 4.402421364184721
8.181818181818182 4.434450488085778 4.420181082409976
8.272727272727273 4.454155080971801 4.437656529872992
8.363636363636363 4.47366743086253 4.454854799869685
8.454545454545455 4.4929912526860045 4.471782861411838
8.545454545454545 4.512130154718306 4.48844754787481
8.636363636363637 4.531087642627393 4.5048555474996785
8.727272727272727 4.549867123327071 4.521013395621154
8.818181818181818 4.5684719086516985 4.536927468489501
8.90909090909091 4.5869052188615465 4.552603978553932
9.0 4.605170185988092 4.568048971076178
