X1 cel podstawowe
6.120401337792643 1143.6913367934246 1143.6898002517526
6.187290969899664 1181.888857198554 1181.8800531132829
6.254180602006688 1220.9168771690013 1220.9097428371178
6.321070234113712 1260.7843750784436 1260.7789581773045
6.387959866220736 1301.5003293005598 1301.4966726725063
6.454849498327757 1343.0737182090272 1343.0718594646905
6.521739130434781 1385.5135201775286 1385.5134912901285
6.588628762541806 1428.8287135797411 1428.8305404699354
6.65551839464883 1473.0282767893443 1473.031978900155
6.722408026755851 1518.1211881800143 1518.1267780413327
6.789297658862875 1564.1164261254355 1564.1239089075707
6.856187290969899 1611.0229689992839 1611.0323420550128
6.923076923076923 1658.849795175239 1658.8610475697883
6.989966555183944 1707.6058830269774 1707.6189950553644
7.056856187290968 1757.3002109281833 1757.3151536193272
7.123745819397993 1807.9417572525333 1807.958491859544
7.190635451505017 1859.539500373706 1859.5579778497445
7.257525083612041 1912.1024186653813 1912.122579124465
7.324414715719062 1965.6394905012346 1965.6612626633141
7.391304347826086 2020.159694254951 2020.1829948744894
7.45819397993311 2075.6720083002074 2075.696741577284
7.5250836120401345 2132.1854110106815 2132.211467983235
7.591973244147155 2189.7088807600503 2189.7361386750017
7.6588628762541795 2248.251395921999 2248.2797175812066
7.725752508361204 2307.8219348702037 2307.8511679432045
7.792642140468228 2368.429475978343 2368.4594522645734
7.859531772575249 2430.082997620093 2430.1135322195883
7.926421404682273 2492.7914781691393 2492.8223684524105
7.993311036789297 2556.5638959991575 2556.594920032409
8.060200668896321 2621.409229483827 2621.4401425160236
8.127090301003342 2687.3364569968235 2687.3669771380273
8.193979933110366 2754.354556911833 2754.384128961972
8.26086956521739 2822.4725076025306 2822.5017665985906
8.327759197324415 2891.699287442596 2891.7271971953755
8.394648829431436 2962.043874805704 2962.0701785604347
8.46153846153846 3033.515248065542 3033.5396001268564
8.528428093645484 3106.1223855957846 3106.144407612264
8.595317725752508 3179.8742657701114 3179.8935531826796
8.662207357859533 3254.7798669622007 3254.7959903785963
8.729096989966553 3330.8481675457288 3330.860673095852
8.795986622073578 3408.088145894381 3408.0965553827014
8.862876254180602 3486.5087803818346 3486.5125914932814
8.929765886287626 3566.1190493817667 3566.1177360633087
8.996655518394647 3646.9279312678536 3646.9209443730288
9.063545150501671 3728.944404413782 3728.9311726932324
9.130434782608695 3812.1774471932267 3812.1573787223674
9.19732441471572 3896.636037979868 3896.6085221299495
9.26421404682274 3982.3291551473794 3982.2935652267915
9.331103678929765 4069.2657770694486 4069.2214737880286
9.397993311036789 4157.454882119751 4157.401218060656
9.464882943143813 4246.905448671966 4246.841773994046
9.531772575250834 4337.626455099768 4337.552124739105
9.598662207357858 4429.626879776843 4429.56211819719
9.665551839464882 4522.915701076869 4522.8394138215335
9.732441471571907 4617.501897373523 4617.413531415733
9.799331103678927 4713.3944470404795 4713.293508532552
9.866220735785951 4810.602328451428 4810.488404616536
9.933110367892976 4909.134519980042 4909.007305810072
10.0 5009.0 5008.859330596507
