X1 cel rozszerzone
0.7190635451505016 -16.983841770529303 -13.430313400384609
0.725752508361204 -16.911412631501843 -13.373883096342936
0.7324414715719063 -16.838009338930203 -13.31739200114032
0.7391304347826086 -16.7636229144407 -13.260858836361887
0.745819397993311 -16.68824437965966 -13.204302137697095
0.7525083612040133 -16.6118647562134 -13.147740238497622
0.7591973244147157 -16.534475065728245 -13.091191253994353
0.765886287625418 -16.45606632983051 -13.034673066181838
0.7725752508361203 -16.37662957014652 -12.978203309377054
0.7792642140468227 -16.296155808302593 -12.921799356457939
0.785953177257525 -16.214636065925056 -12.86547830578569
0.7926421404682273 -16.132061364640226 -12.809256968813624
0.7993311036789297 -16.04842272607442 -12.753151858383902
0.806020066889632 -15.963711171853966 -12.697179177712265
0.8127090301003344 -15.877917723605183 -12.641354810059571
0.8193979933110367 -15.791033402954387 -12.585694309087888
0.826086956521739 -15.703049231527904 -12.530212889897433
0.8327759197324414 -15.613956230952054 -12.474925420739925
0.8394648829431437 -15.523745422853157 -12.419846415402422
0.846153846153846 -15.432407828857535 -12.364990026255004
0.8528428093645484 -15.339934470591507 -12.310370037954522
0.8595317725752507 -15.246316369681395 -12.255999861795637
0.866220735785953 -15.151544547753522 -12.201892530699686
0.8729096989966554 -15.055610026434204 -12.148060694830782
0.8795986622073577 -14.958503827349766 -12.094516617828052
0.8862876254180603 -14.860216972126526 -12.041272173641897
0.8929765886287626 -14.760740482390808 -11.98833884396166
0.899665551839465 -14.660065379768932 -11.935727716221315
0.9063545150501673 -14.55818268588722 -11.88344948216918
0.9130434782608696 -14.455083422371988 -11.83151443698728
0.919732441471572 -14.350758610849564 -11.779932478945142
