X1 cel podstawowe
-511.7056856187291 -669933570.0010643 -6.699335700336615E8
-505.01672240802674 -644003632.6500608 -6.440036326845456E8
-498.32775919732444 -618751562.5118288 -6.187515625481851E8
-491.6387959866221 -594168381.2126887 -5.941683812508998E8
-484.94983277591973 -570245110.3789617 -5.702451104190102E8
-478.2608695652174 -546972771.6369689 -5.469727716788366E8
-471.571906354515 -524342386.6130307 -5.243423866566992E8
-464.88294314381267 -502344976.93346846 -5.023449769789184E8
-458.1939799331103 -480971564.22460294 -4.8097156427181447E8
-451.5050167224081 -460213170.1127554 -4.6021317016170835E8
-444.8160535117057 -440060816.224246 -4.4006081627491975E8
-438.12709030100336 -420505524.1853961 -4.205055242377691E8
-431.438127090301 -401538315.6225265 -4.0153831567657727E8
-424.74916387959865 -383150212.1619583 -3.8315021221766454E8
-418.0602006688963 -365332235.4300122 -3.653322354873513E8
-411.37123745819395 -348075407.05300915 -3.48075407111958E8
-404.6822742474916 -331370748.65727025 -3.313707487178054E8
-397.99331103678935 -315209281.86911637 -3.152092819312141E8
-391.304347826087 -299582028.3148682 -2.9958202837850434E8
-384.61538461538464 -284480009.6208466 -2.8448000968599665E8
-377.9264214046823 -269894247.4133728 -2.6989424748001176E8
-371.23745819397993 -255815763.3187675 -2.5581576338687035E8
-364.5484949832776 -242235578.96335167 -2.422355790328929E8
-357.8595317725752 -229144715.97344622 -2.291447160444001E8
-351.17056856187287 -216534195.97537208 -2.165341960477126E8
-344.4816053511705 -204395040.59545007 -2.0439504066915107E8
-337.7926421404683 -192718271.46000144 -1.9271827153503639E8
-331.1036789297659 -181494910.19534662 -1.814949102716887E8
-324.41471571906357 -170715978.4278067 -1.7071597850542912E8
-317.7257525083612 -160372497.78370267 -1.603724978625782E8
-311.03678929765886 -150455489.88935533 -1.504554899694567E8
-304.3478260869565 -140955976.3710857 -1.4095597645238543E8
-297.65886287625415 -131864978.85521463 -1.3186497893768504E8
-290.9698996655518 -123173518.96806304 -1.2317351905167636E8
-284.28093645484955 -114872618.335952 -1.1487261842068025E8
-277.5919732441472 -106953298.5852021 -1.0695329867101726E8
-270.90301003344484 -99406581.34213443 -9.940658142900835E7
-264.2140468227425 -92223488.23306988 -9.222348832097426E7
-257.52508361204013 -85395040.88432938 -8.539504097323583E7
-250.83612040133778 -78912260.9222338 -7.891226101211393E7
-244.14715719063543 -72766169.9731041 -7.276617006392932E7
-237.45819397993307 -66947789.66326117 -6.694778975500292E7
-230.76923076923072 -61448141.61902589 -6.1448141711655565E7
-224.08026755852848 -56258247.466719314 -5.625824756020822E7
-217.39130434782612 -51369128.83266215 -5.136912892698157E7
-210.70234113712377 -46771807.343175374 -4.67718074382966E7
-204.0133779264214 -42457304.62457993 -4.245730472047419E7
-197.32441471571906 -38416642.30319672 -3.8416642399835266E7
-190.6354515050167 -34640842.00534665 -3.464084210270074E7
-183.94648829431435 -31120925.357350633 -3.112092545539153E7
-177.257525083612 -27847913.98552957 -2.784791408422857E7
-170.56856187290975 -24812829.516204435 -2.481282961553285E7
-163.8795986622074 -22006693.57569603 -2.2006693675625205E7
-157.19063545150505 -19420527.790325318 -1.9420527890826654E7
-150.5016722408027 -17045353.78641321 -1.704535388745815E7
-143.81270903010034 -14872193.19028062 -1.4872193291840676E7
-137.12374581939798 -12892067.628248451 -1.2892067730295205E7
-130.43478260869563 -11095998.72663762 -1.1095998829142714E7
-123.74581939799327 -9475008.111769034 -9475008.214704206
-117.05685618729092 -8020117.409963605 -8020117.513300675
-110.36789297658868 -6722348.247542263 -6722348.351253148
-103.67892976588632 -5572722.250825876 -5572722.3548825905
-96.98996655518397 -4562261.046135376 -4562261.150510053
-90.30100334448161 -3681986.2597916755 -3681986.3644565544
-83.61204013377926 -2922919.518115683 -2922919.6230431325
-76.9230769230769 -2276082.44742831 -2276082.5525908237
-70.23411371237455 -1732496.6740504666 -1732496.7794206769
-63.5451505016722 -1283183.824303063 -1283183.9298537476
-56.856187290969956 -919165.5245070162 -919165.6302111123
-50.1672240802676 -631463.4009832233 -631463.5068138782
-43.47826086956525 -411099.08005260216 -411099.18598367716
-36.78929765886289 -249094.18803606302 -249094.2940379812
-30.100334448160538 -136470.3512545164 -136470.45730364375
-23.411371237458184 -64249.19602887272 -64249.302098414264
-16.72240802675583 -23452.348680042425 -23452.45474381797
-10.033444816053475 -5101.435528935952 -5101.541560998029
-3.3444816053511204 -218.08289646374297 -218.18887105076888
3.3444816053511204 176.08289646374297 175.9770047684363
10.033444816053475 5059.435528935952 5059.329745625113
16.72240802675583 23410.348680042425 23410.243030225676
23.411371237458184 64207.19602887272 64207.090537497555
30.100334448160538 136428.3512545164 136428.24594636937
36.78929765886278 249052.18803606072 249052.0829361269
43.47826086956525 411057.08005260216 411056.97518248326
50.16722408026749 631421.400983219 631421.2963697689
56.856187290969956 919123.5245070162 919123.420173444
63.5451505016722 1283141.824303063 1283141.7202728721
70.23411371237466 1732454.674050475 1732454.570346985
76.9230769230769 2276040.44742831 2276040.3440746143
83.61204013377937 2922877.5181156946 2922877.415134645
90.30100334448161 3681944.2597916755 3681944.157205876
96.98996655518386 4562219.04613536 4562218.9439671645
103.67892976588632 5572680.250825876 5572680.149097377
110.36789297658856 6722306.2475422425 6722306.1462752735
117.05685618729103 8020075.409963628 8020075.3091797605
123.74581939799327 9474966.111769034 9474966.01148957
130.43478260869574 11095956.72663765 1.1095956626883611E7
137.12374581939798 12892025.628248451 1.2892025529040597E7
143.81270903010022 14872151.190280585 1.4872151091639388E7
150.5016722408027 17045311.78641321 1.7045311688358866E7
157.19063545150493 19420485.790325277 1.942048569287769E7
163.8795986622074 22006651.57569603 2.2006651478874817E7
170.56856187290964 24812787.516204387 2.4812787420028884E7
177.2575250836121 27847871.985529624 2.784787189001885E7
183.94648829431435 31120883.357350633 3.112088326252332E7
190.63545150501682 34640800.00534671 3.46407999112213E7
197.32441471571906 38416600.30319672 3.841660020979133E7
204.0133779264213 42457262.62457987 4.245726253191232E7
210.70234113712377 46771765.343175374 4.677176525126321E7
217.391304347826 51369086.83266206 5.136908674152244E7
224.08026755852848 56258205.466719314 5.6258205376369126E7
230.76923076923072 61448099.61902589 6.14480995294817E7
237.45819397993318 66947747.66326126 6.694774757453932E7
244.14715719063543 72766127.9731041 7.276612788522033E7
250.8361204013379 78912218.92223391 7.89122188352039E7
257.52508361204013 85394998.88432938 8.539499879816836E7
264.2140468227424 92223446.23306976 9.222344614779276E7
270.90301003344484 99406539.34213443 9.940653925775594E7
277.5919732441471 106953256.58520198 1.0695325650173631E8
284.28093645484955 114872576.335952 1.148725762534131E8
290.9698996655518 123173476.96806304 1.2317347688646448E8
297.65886287625426 131864936.85521477 1.318649367745698E8
304.3478260869565 140955934.3710857 1.409559342914072E8
311.03678929765897 150455447.8893555 1.50455447810656E8
317.7257525083612 160372455.78370267 1.603724557059944E8
324.41471571906345 170715936.42780653 1.7071593635110128E8
331.1036789297659 181494868.19534662 1.8149486811965597E8
337.79264214046816 192718229.46000126 1.9271822938533634E8
344.48160535117063 204394998.5954503 2.0439499852182183E8
351.17056856187287 216534153.97537208 2.165341539027904E8
357.85953177257534 229144673.97344646 2.2914467390192184E8
364.5484949832776 242235536.96335167 2.4223553689289373E8
371.2374581939798 255815721.31876728 2.558157212493853E8
377.9264214046823 269894205.4133728 2.6989420534507567E8
384.6153846153845 284479967.62084645 2.844799675536428E8
391.304347826087 299581986.3148682 2.9958198624876636E8
397.99331103678924 315209239.8691161 3.152092398041238E8
404.6822742474917 331370706.6572705 3.313707065933953E8
411.37123745819395 348075365.05300915 3.480753649902579E8
418.0602006688964 365332193.4300125 3.6533219336839217E8
424.74916387959865 383150170.1619583 3.83150170101475E8
431.4381270903009 401538273.6225262 4.0153827356318617E8
438.12709030100336 420505482.1853961 4.205054821272045E8
444.8160535117056 440060774.22424567 4.400607741672079E8
451.5050167224081 460213128.1127554 4.6021312805687636E8
458.1939799331103 480971522.22460294 4.809715221698869E8
464.8829431438128 502344934.9334688 5.0234493487991977E8
471.571906354515 524342344.6130307 5.243423445606522E8
478.2608695652175 546972729.6369692 5.469727295857645E8
484.94983277591973 570245068.3789617 5.702450683289338E8
491.638795986622 594168339.2126883 5.941683391638393E8
498.32775919732444 618751520.5118288 6.18751520464161E8
505.0167224080267 644003590.6500605 6.440035906035755E8
511.70568561872915 669933528.0010645 6.699335279557635E8
518.3946488294314 696550310.9385178 6.965503108944016E8
525.0836120401339 723862917.8361015 7.238629177931705E8
531.7725752508361 751880327.067493 7.518803270257471E8
538.4615384615386 780611517.0063728 7.806115169658116E8
545.1505016722408 810065466.0264184 8.100654659870414E8
551.839464882943 840251152.5013098 8.402511524631158E8
558.5284280936455 871177554.8047271 8.711775547677141E8
565.2173913043478 902853651.3103472 9.028536512745135E8
571.9063545150502 935288420.3918517 9.352884203571948E8
578.5953177257525 968490840.4229171 9.68490840389434E8
585.2842809364549 1002469889.7772249 1.0024698897449121E9
591.9732441471572 1037234546.828452 1.0372345467973062E9
598.6622073578594 1072793789.9502783 1.0727937899202954E9
605.3511705685619 1109156597.5163844 1.1091565974875596E9
612.0401337792641 1146331947.900447 1.1463319478727753E9
618.7290969899666 1184328819.4761474 1.1843288194496238E9
625.4180602006688 1223156190.6171622 1.2231561905917811E9
632.1070234113713 1262823039.6971734 1.2628230396729279E9
638.7959866220735 1303338345.089857 1.303338345066741E9
645.484949832776 1344711085.1688952 1.3447110851469014E9
652.1739130434783 1386950238.3079643 1.386950238287085E9
658.8628762541805 1430064782.8807442 1.430064782860972E9
665.551839464883 1474063697.260916 1.474063697242242E9
672.2408026755852 1518955959.822156 1.5189559598045716E9
678.9297658862877 1564750548.9381456 1.564750548921642E9
685.6187290969899 1611456442.9825616 1.6114564429671285E9
692.3076923076924 1659082620.3290856 1.6590826203147135E9
698.9966555183946 1707638059.351394 1.7076380593380718E9
705.6856187290971 1757131738.4231687 1.7571317384108858E9
712.3745819397993 1807572635.9180858 1.8075726359068305E9
719.0635451505016 1858969730.2098258 1.8589697301995866E9
725.752508361204 1911331999.6720695 1.9113319996628344E9
732.4414715719063 1964668422.678493 1.9646684226702485E9
739.1304347826087 2018987977.6027782 2.0189879775955122E9
745.819397993311 2074299642.8186014 2.0742996428122993E9
752.5083612040135 2130612396.6996446 2.1306123966942935E9
759.1973244147157 2187935217.619584 2.187935217615168E9
765.8862876254182 2246277083.9521017 2.246277083948607E9
772.5752508361204 2305646974.070873 2.3056469740682845E9
779.2642140468226 2366053866.349579 2.366053866347881E9
785.9531772575251 2427506739.1619015 2.427506739161076E9
792.6421404682274 2490014570.8815145 2.490014570881546E9
799.3311036789298 2553586339.8821015 2.553586339882973E9
806.0200668896321 2618231024.5373383 2.6182310245390325E9
812.7090301003345 2683957603.220907 2.683957603223405E9
819.3979933110368 2750775054.306483 2.750775054309767E9
826.0869565217392 2818692356.16775 2.8186923561718006E9
832.7759197324415 2887718487.1783824 2.8877184871831803E9
839.4648829431437 2957862425.7120605 2.957862425717586E9
846.1538461538462 3029133150.142467 3.0291331501486993E9
852.8428093645484 3101539638.843277 3.101539638850196E9
859.5317725752509 3175090870.1881723 3.175090870195757E9
866.2207357859531 3249795822.550828 3.2497958225590568E9
872.9096989966556 3325663474.304929 3.3256634743137784E9
879.5986622073578 3402702803.824148 3.402702803833597E9
886.2876254180601 3480922789.4821677 3.4809227894921927E9
892.9765886287626 3560332409.652669 3.5603324096632466E9
899.6655518394648 3640940642.7093267 3.6409406427204323E9
906.3545150501673 3722756467.025824 3.722756467037435E9
913.0434782608695 3805788860.975836 3.805788860987926E9
919.732441471572 3890046802.933046 3.89004680294559E9
926.4214046822742 3975539271.2711277 3.975539271284101E9
933.1103678929767 4062275244.363766 4.062275244377141E9
939.7993311036789 4150263700.584635 4.150263700598386E9
946.4882943143812 4239513618.307416 4.239513618321514E9
953.1772575250836 4330033975.905791 4.33003397592021E9
959.8662207357859 4421833751.753433 4.421833751768144E9
966.5551839464883 4514921924.224028 4.514921924239004E9
973.2441471571906 4609307471.691248 4.609307471706459E9
979.933110367893 4704999372.528778 4.704999372544196E9
986.6220735785953 4802006605.110292 4.802006605125885E9
993.3110367892978 4900338147.809476 4.900338147825213E9
1000.0 5000002979.0 5.000002979015851E9
