X1 X2 cel rozszerzone
0.0 0.0 2.0 2.0043045852551034
0.0 0.3333333333333333 2.0 1.894218477884579
0.0 0.6666666666666666 2.0 1.5760791068089994
0.0 1.0 2.0 1.0849091969913829
0.0 1.3333333333333333 2.0 0.47477973186108224
0.0 1.6666666666666665 2.0 -0.18714251077364744
0.0 2.0 2.0 -0.8279890878391813
0.0 2.333333333333333 2.0 -1.3772116942446488
0.0 2.6666666666666665 2.0 -1.7743485511709793
0.0 3.0 2.0 -1.9756804079457875
0.0 3.333333333333333 2.0 -1.9590434241670547
0.0 3.6666666666666665 2.0 -1.7262691006173685
0.0 4.0 2.0 -1.3029826564721203
0.0 4.333333333333333 2.0 -0.7357820486699728
0.0 4.666666666666666 2.0 -0.08710818422205924
0.0 5.0 2.0 0.571628956181556
0.0 5.333333333333333 2.0 1.1679115649734446
0.0 5.666666666666666 2.0 1.6360972108589684
0.0 6.0 2.0 1.9246451585558355
0.0 6.333333333333333 2.0 2.0017902877123426
0.0 6.666666666666666 2.0 1.8590399913570548
0.0 7.0 2.0 1.5121090939417128
0.3333333333333333 0.0 2.0558100253228906 2.169694112705585
0.3333333333333333 0.3333333333333333 2.0558100253228906 2.0596080053350603
0.3333333333333333 0.6666666666666666 2.0558100253228906 1.7414686342594812
0.3333333333333333 1.0 2.0558100253228906 1.2502987244418646
0.3333333333333333 1.3333333333333333 2.0558100253228906 0.6401692593115638
0.3333333333333333 1.6666666666666665 2.0558100253228906 -0.021752983323165914
0.3333333333333333 2.0 2.0558100253228906 -0.6625995603886998
0.3333333333333333 2.333333333333333 2.0558100253228906 -1.211822166794167
0.3333333333333333 2.6666666666666665 2.0558100253228906 -1.6089590237204976
0.3333333333333333 3.0 2.0558100253228906 -1.8102908804953057
0.3333333333333333 3.333333333333333 2.0558100253228906 -1.7936538967165734
0.3333333333333333 3.6666666666666665 2.0558100253228906 -1.5608795731668867
0.3333333333333333 4.0 2.0558100253228906 -1.137593129021639
0.3333333333333333 4.333333333333333 2.0558100253228906 -0.5703925212194912
0.3333333333333333 4.666666666666666 2.0558100253228906 0.07828134322842228
0.3333333333333333 5.0 2.0558100253228906 0.7370184836320375
0.3333333333333333 5.333333333333333 2.0558100253228906 1.3333010924239264
0.3333333333333333 5.666666666666666 2.0558100253228906 1.8014867383094502
0.3333333333333333 6.0 2.0558100253228906 2.090034686006317
0.3333333333333333 6.333333333333333 2.0558100253228906 2.1671798151628243
0.3333333333333333 6.666666666666666 2.0558100253228906 2.024429518807536
0.3333333333333333 7.0 2.0558100253228906 1.677498621392194
0.6666666666666666 0.0 1.8989692183500484 2.3304062305852002
0.6666666666666666 0.3333333333333333 1.8989692183500484 2.2203201232146754
0.6666666666666666 0.6666666666666666 1.8989692183500484 1.9021807521390963
0.6666666666666666 1.0 1.8989692183500484 1.4110108423214798
0.6666666666666666 1.3333333333333333 1.8989692183500484 0.8008813771911791
0.6666666666666666 1.6666666666666665 1.8989692183500484 0.13895913455644937
0.6666666666666666 2.0 1.8989692183500484 -0.5018874425090846
0.6666666666666666 2.333333333333333 1.8989692183500484 -1.051110048914552
0.6666666666666666 2.6666666666666665 1.8989692183500484 -1.4482469058408824
0.6666666666666666 3.0 1.8989692183500484 -1.6495787626156906
0.6666666666666666 3.333333333333333 1.8989692183500484 -1.632941778836958
0.6666666666666666 3.6666666666666665 1.8989692183500484 -1.4001674552872716
0.6666666666666666 4.0 1.8989692183500484 -0.9768810111420236
0.6666666666666666 4.333333333333333 1.8989692183500484 -0.409680403339876
0.6666666666666666 4.666666666666666 1.8989692183500484 0.23899346110803754
0.6666666666666666 5.0 1.8989692183500484 0.8977306015116526
0.6666666666666666 5.333333333333333 1.8989692183500484 1.4940132103035415
0.6666666666666666 5.666666666666666 1.8989692183500484 1.9621988561890653
0.6666666666666666 6.0 1.8989692183500484 2.250746803885932
0.6666666666666666 6.333333333333333 1.8989692183500484 2.3278919330424395
0.6666666666666666 6.666666666666666 1.8989692183500484 2.1851416366871512
0.6666666666666666 7.0 1.8989692183500484 1.8382107392718097
1.0 0.0 1.5600301503404825 2.4820111069667252
1.0 0.3333333333333333 1.5600301503404825 2.371924999596201
1.0 0.6666666666666666 1.5600301503404825 2.0537856285206217
1.0 1.0 1.5600301503404825 1.5626157187030048
1.0 1.3333333333333333 1.5600301503404825 0.9524862535727042
1.0 1.6666666666666665 1.5600301503404825 0.29056401093797446
1.0 2.0 1.5600301503404825 -0.3502825661275595
1.0 2.333333333333333 1.5600301503404825 -0.8995051725330269
1.0 2.6666666666666665 1.5600301503404825 -1.2966420294593575
1.0 3.0 1.5600301503404825 -1.4979738862341656
1.0 3.333333333333333 1.5600301503404825 -1.4813369024554328
1.0 3.6666666666666665 1.5600301503404825 -1.2485625789057466
1.0 4.0 1.5600301503404825 -0.8252761347604985
