X1 cel rozszerzone
0.0 -21.0 -18.163313088780736
0.33444816053511706 -19.80960606674695 -10.234392208047282
0.6688963210702341 -17.496915423607714 91.06433756150288
1.0033444816053512 -12.9396313606961 26.914569000040906
1.3377926421404682 -5.01545716812592 24.566495299393104
1.6722408026755853 7.397903863989011 28.89179663290411
2.0066889632107023 25.42274844553488 39.053053029005255
2.3411371237458196 50.181373286397914 55.834103222355324
2.6755852842809364 82.79607509646421 80.26733258833383
3.0100334448160533 124.38915058562 113.44363757431077
3.3444816053511706 176.08289646375155 156.47135618512695
3.678929765886288 238.999609440745 210.46492073609437
4.013377926421405 314.26158622648643 276.5411621095906
4.3478260869565215 402.9911235308621 355.8179518007726
4.682274247491639 506.31051806375854 449.4136542923958
5.016722408026756 625.3420665350612 558.4468892046775
5.351170568561873 761.2080656546568 684.0364215491127
5.68561872909699 915.0308121324313 827.3011084899522
6.020066889632107 1087.9326026782712 989.3598724112583
6.354515050167224 1281.0357340020626 1171.3316867996305
6.688963210702341 1495.4625028136913 1374.3355686167783
7.023411371237458 1732.3352058230437 1599.4905740688446
7.357859531772576 1992.7761397400068 1847.9157962042627
7.6923076923076925 2277.9076012744654 2120.730363519615
8.02675585284281 2588.851887136306 2419.0534391322053
8.361204013377927 2926.731294035416 2744.0042202762875
8.695652173913043 3292.6681186816795 3096.7019379862054
9.03010033444816 3687.784657784985 3478.2658568882516
9.364548494983278 4113.203208055219 3889.8152750556746
9.698996655518394 4570.046066202262 4332.469523900118
10.033444816053512 5059.435528936008 4807.347968083584
10.367892976588628 5582.493892966338 5315.570005441349
10.702341137123746 6140.343455003141 5858.2550669102075
11.036789297658864 6734.106511756302 6436.522616458526
11.37123745819398 7364.905359935705 7051.492151016139
11.705685618729097 8033.862296251241 7704.283200402877
12.040133779264213 8742.09961741279 8396.01532725496
12.37458193979933 9490.739620130245 9127.808126949029
12.709030100334449 10280.90460111349 9900.781227523443
13.043478260869565 11113.716857072406 10716.054289596967
13.377926421404682 11990.298684716889 11574.747006284673
13.7123745819398 12911.772380756818 12477.979103111164
14.046822742474916 13879.260241902075 13426.870337921146
14.381270903010034 14893.884564862557 14422.540500787445
14.715719063545151 15956.767646348148 15466.109413916422
15.050167224080267 17069.031783068724 16558.696931550956
15.384615384615385 18231.799271734188 17701.422939871
15.719063545150501 19446.192409054405 18895.407356891694
16.05351170568562 20713.33349173928 20141.770132359215
16.387959866220736 22034.344816498688 21441.631247644287
16.722408026755854 23410.348680042527 22796.110715633415
17.05685618729097 24842.46737908066 24206.32858061789
17.391304347826086 26331.823210323004 25673.404918180662
17.725752508361204 27879.538470479427 27198.45983508087
18.06020066889632 29486.735456259816 28782.61346913637
18.39464882943144 31154.53646437406 30426.985989104058
18.729096989966557 32884.063791532055 32132.69759455803
19.06354515050167 34676.43973444365 33900.86851576572
19.39799331103679 36532.78658981877 35732.619013561925
19.732441471571907 38454.22665436729 37629.06937922072
20.066889632107024 40441.882224799105 39591.33993432529
20.401337792642142 42496.87559782408 41620.55103063587
20.735785953177256 44620.329070152104 43717.82304995536
21.070234113712374 46813.36493849309 45884.27640399332
21.40468227424749 49077.1054995569 48121.031534227484
21.73913043478261 51412.673050053425 50429.20891176366
22.073578595317727 53821.189886692555 52809.92903719337
22.40802675585284 56303.778306184155 55264.31244044967
22.74247491638796 58861.56060523815 57793.479680660974
23.076923076923077 61495.6590805644 60398.55134600275
23.411371237458194 64207.1960288728 63080.64805354746
23.745819397993312 66997.29374687324 65840.89044911243
24.080267558528426 69867.07453127558 68680.39920710577
24.414715719063544 72817.66067878973 71600.29503037057
24.74916387959866 75850.17448612559 74601.69865002687
25.08361204013378 78965.73824999301 77685.73082531178
25.418060200668897 82165.4742671019 80853.5123434179
25.752508361204015 85450.50483416216 84106.16401932969
26.08695652173913 88821.9522478836 87444.80669565791
26.421404682274247 92280.9388049762 90870.56124247228
26.755852842809364 95828.58680214983 94384.54855713216
27.090301003344482 99466.01853611435 97987.88956411548
27.4247491638796 103194.35630357964 101681.70521484576
27.759197324414714 107014.72240125554 105467.11648751717
28.093645484949832 110928.23912585205 109345.24438691816
28.42809364548495 114936.02877407901 113317.20994425257
28.762541806020067 119039.21364264628 117384.13421695963
29.096989966555185 123238.91602826379 121547.13828853166
29.431438127090303 127536.25822764137 125807.3432683303
29.765886287625417 131932.3625374889 130165.8702914005
30.100334448160535 136428.35125451634 134623.84051828348
30.434782608695652 141025.34667543354 139182.37513482702
30.76923076923077 145724.4710969504 143842.5953519946
31.103678929765888 150526.84681577678 148605.62240567253
31.438127090301002 155433.59612862254 153472.57755647556
31.77257525083612 160445.8413321976 158444.58208955056
32.10702341137124 165564.70472321188 163522.7573143782
32.441471571906355 170791.30859837527 168708.22456457367
32.77591973244147 176126.77525439754 174002.10519768498
33.11036789297659 181572.22698798872 179405.52059498985
33.44481605351171 187128.7860958586 184919.59216129102
33.779264214046826 192797.57487471716 190545.44132470962
34.11371237458194 198579.71562127405 196284.18953647686
34.448160535117054 204476.3306322394 202136.95827072492
34.78260869565217 210488.54220432314 208104.86902427435
