X1 cel rozszerzone
0.0 0.0 14.615700305064237
10.090909090909092 4.812251543869772 3.694361720695124
20.181818181818183 6.10628636153466 5.133390505920859
30.272727272727273 6.885492769150056 7.2465074924425625
40.36363636363637 7.44480429230516 8.303069676423501
50.45454545454546 7.881397610809625 8.081478158588727
60.54545454545455 8.239552000227809 7.941082950430156
70.63636363636364 8.543205634119017 8.21523367649533
80.72727272727273 8.8067755233465 8.559862287768766
90.81818181818183 9.03962067407387 8.877820241666374
100.90909090909092 9.248162300547579 9.153203386015349
111.00000000000001 9.43699774259019 9.389986680295385
121.0909090909091 9.609531847449734 9.5959876996761
131.1818181818182 9.768356770590188 9.777967742122577
141.27272727272728 9.915491660351766 9.940841202486457
151.36363636363637 10.052540016487315 10.08807418569518
161.45454545454547 10.180796484722116 10.222192793749244
171.54545454545456 10.301321412743006 10.345141872105057
181.63636363636365 10.414994184033128 10.458496626480116
191.72727272727275 10.522552189735375 10.563578628278375
201.81818181818184 10.624619843268324 10.661518814252585
211.90909090909093 10.721730542718584 10.753293628723792
222.00000000000003 10.814343542920238 10.839748280140824
232.09090909090912 10.90285709048438 10.921613872520368
242.1818181818182 10.987618773063472 10.999521393273364
252.27272727272728 11.068933763082761 11.074013756985327
262.3636363636364 11.14707144994196 11.145556364257242
272.4545454545455 11.22227082454272 11.214546381309308
282.54545454545456 11.294744887618865 11.281320888302847
292.6363636363637 11.364684286836663 11.34616404470172
302.72727272727275 11.432260339116771 11.409313423236288
312.81818181818187 11.497627558809896 11.47096565469646
322.90909090909093 11.56092578561493 11.531281504895283
333.0 11.622281985953402 11.590390478587588
343.0909090909091 11.681811786146357 11.648395018553515
353.1818181818182 11.73962078392811 11.705374345226321
363.2727272727273 11.795805675675549 11.761387964924904
373.3636363636364 11.850455229578728 11.816478863194835
383.4545454545455 11.903651129348237 11.870676393288583
393.54545454545456 11.95546870859216 11.92399886730748
403.6363636363637 12.005977592434968 11.976455857772304
413.72727272727275 12.055242260091926 12.02805021928361
423.81818181818187 12.103322539804111 12.078779842585257
433.90909090909093 12.150274045664194 12.12863915609983
444.00000000000006 12.19614856433248 12.17762039243067
454.0909090909091 12.240994398386698 12.225714639175361
464.18181818181824 12.284856672013444 12.272912694566577
474.2727272727273 12.327777603891484 12.319205748945201
484.3636363636364 12.369796751403632 12.3645859129401
494.4545454545455 12.410951229717838 12.409046612577233
504.54545454545456 12.451275908778387 12.45258287048132
514.6363636363636 12.490803590827186 12.495191490979588
524.7272727272727 12.529565170719696 12.536871165373952
534.8181818181819 12.567589780998539 12.577622512005734
544.909090909091 12.604904923431427 12.61744806407025
555.0 12.641536588501165 12.656352216504475
565.0909090909091 12.677509364148163 12.69434114171379
575.1818181818182 12.71284653490499 12.73142268245053
585.2727272727274 12.747570172424014 12.767606228828805
595.3636363636364 12.781701218279528 12.802902585263519
605.4545454545455 12.81525955982229 12.837323832060575
615.5454545454546 12.848264099774427 12.870883185456188
625.6363636363637 12.880732820174563 12.903594859100096
635.7272727272727 12.912682841214744 12.935473929290803
645.8181818181819 12.944130475451164 12.966536205690806
655.909090909091 12.97509127781843 12.996798108765171
666.0 13.005580091831247 13.026276554786927
676.0909090909091 13.035611092317065 13.054988848926378
686.1818181818182 13.065197824987612 13.082952586679394
696.2727272727274 13.094353243125862 13.110185563682345
706.3636363636364 13.12308974163712 13.136705693799888
716.4545454545455 13.151419188688271 13.162530935249864
726.5454545454546 13.179352955137352 13.18767922443927
736.6363636363637 13.206901941936044 13.212168417121918
746.7272727272727 13.234076605670404 13.236016236446488
756.8181818181819 13.260886982389556 13.25924022743909
766.909090909091 13.287342709858253 13.281857717453601
777.0000000000001 13.313453048356784 13.30388578212319
787.0909090909091 13.33922690014054 13.325341216354245
797.1818181818182 13.364672827661584 13.346240509918628
807.2727272727274 13.389799070645537 13.366599827218604
817.3636363636364 13.414613562109015 13.386434990820705
827.4545454545455 13.439123943395513 13.4057614683787
837.5454545454546 13.463337578301049 13.42459436259029
847.6363636363637 13.487261566354904 13.442948403857846
857.7272727272727 13.510902755315383 13.460837945348064
867.8181818181819 13.534267752935618 13.478276960170254
877.909090909091 13.557362938050007 13.495279040416515
888.0000000000001 13.58019447102781 13.511857397829587
898.0909090909091 13.602768303636774 13.528024865885659
908.1818181818182 13.62509018835629 13.543793903099344
918.2727272727274 13.647165687176537 13.559176597377148
928.3636363636365 13.669000179917287 13.57418467126278
938.4545454545455 13.69059887209752 13.588829487934117
948.5454545454546 13.711966802384591 13.603122057826331
958.6363636363637 13.733108849649689 13.617073045769347
968.7272727272727 13.754029739654225 13.63069277854022
978.8181818181819 13.774734051390142 13.643991252742362
988.909090909091 13.795226223095382 13.656978142933886
999.0 13.815510557964274 13.669662809936641
