X1 X2 cel podstawowe
0.0 0.0 1.0 -449.2907615176722
0.0 4.761904761904762 -32.333333333333336 -424.4816576977494
0.0 9.523809523809524 -65.66666666666667 -450.078128317865
0.0 14.285714285714285 -99.0 -480.8239409765953
0.0 19.047619047619047 -132.33333333333334 -512.8570891449793
0.0 23.80952380952381 -165.66666666666669 -545.4051715172247
0.0 28.57142857142857 -199.0 -578.2107209914008
0.0 33.333333333333336 -232.33333333333334 -611.1633945238232
0.0 38.095238095238095 -265.6666666666667 -644.2080205926493
0.0 42.857142857142854 -299.0 -677.3139483524113
0.0 47.61904761904762 -332.33333333333337 -710.4627872958285
0.0 52.38095238095238 -365.66666666666663 -743.6428343728129
0.0 57.14285714285714 -399.0 -776.846287549973
0.0 61.904761904761905 -432.3333333333333 -810.0677454195757
0.0 66.66666666666667 -465.6666666666667 -843.3033498332405
0.0 71.42857142857143 -499.0 -876.5502714821549
0.0 76.19047619047619 -532.3333333333334 -909.8063883847102
0.0 80.95238095238095 -565.6666666666666 -943.0700778490863
0.0 85.71428571428571 -599.0 -976.3400777816476
0.0 90.47619047619048 -632.3333333333334 -1009.6153917926797
0.0 95.23809523809524 -665.6666666666667 -1042.8952227704126
0.0 100.0 -699.0 -1076.1789254338887
4.761904761904762 0.0 23.675736961451246 23.255572348051842
4.761904761904762 4.761904761904762 58.36961451247165 58.08807517798265
4.761904761904762 9.523809523809524 93.06349206349203 92.89118200814698
4.761904761904762 14.285714285714285 127.75736961451244 127.66889043748665
4.761904761904762 19.047619047619047 162.45124716553286 162.42411828003767
4.761904761904762 23.80952380952381 197.14512471655325 197.15918307849586
4.761904761904762 28.57142857142857 231.83900226757368 231.87593898821302
4.761904761904762 33.333333333333336 266.5328798185941 266.5757412418633
4.761904761904762 38.095238095238095 301.2267573696144 301.25916695635294
4.761904761904762 42.857142857142854 335.9206349206348 335.92501887703924
4.761904761904762 47.61904761904762 370.6145124716552 370.56604177365983
4.761904761904762 52.38095238095238 405.30839002267567 405.135795992361
4.761904761904762 57.14285714285714 440.00226757369603 441.46288730655647
4.761904761904762 61.904761904761905 474.69614512471645 474.7444920229969
4.761904761904762 66.66666666666667 509.39002267573693 509.31939549252127
4.761904761904762 71.42857142857143 544.0839002267574 543.9346366374496
4.761904761904762 76.19047619047619 578.7777777777777 578.5466031979715
4.761904761904762 80.95238095238095 613.4716553287982 613.178942398125
4.761904761904762 85.71428571428571 648.1655328798186 647.8090113666196
4.761904761904762 90.47619047619048 682.8594104308389 682.4421307517462
4.761904761904762 95.23809523809524 717.5532879818593 717.0798268399917
4.761904761904762 100.0 752.2471655328798 751.7238014535099
9.523809523809524 0.0 91.70294784580499 91.57982099461553
9.523809523809524 4.761904761904762 194.42403628117913 194.36462759007907
9.523809523809524 9.523809523809524 297.14512471655325 297.13651672487276
9.523809523809524 14.285714285714285 399.8662131519274 399.8967744668179
9.523809523809524 19.047619047619047 502.58730158730145 502.64649187805935
9.523809523809524 23.80952380952381 605.3083900226757 605.3866411882686
9.523809523809524 28.57142857142857 708.0294784580498 708.1180964404292
9.523809523809524 33.333333333333336 810.750566893424 810.841624129157
9.523809523809524 38.095238095238095 913.4716553287981 913.5578296175547
9.523809523809524 42.857142857142854 1016.1927437641723 1016.2669801943155
9.523809523809524 47.61904761904762 1118.9138321995465 1118.968329193586
9.523809523809524 52.38095238095238 1221.6349206349205 1221.6561347471638
9.523809523809524 57.14285714285714 1324.3560090702947 1324.2164800497358
9.523809523809524 61.904761904761905 1427.077097505669 1427.1401331274214
9.523809523809524 66.66666666666667 1529.7981859410431 1529.8035335596117
9.523809523809524 71.42857142857143 1632.519274376417 1632.4890815665776
9.523809523809524 76.19047619047619 1735.2403628117909 1735.1706193623772
9.523809523809524 80.95238095238095 1837.9614512471653 1837.8648902035982
9.523809523809524 85.71428571428571 1940.6825396825393 1940.5576854977737
9.523809523809524 90.47619047619048 2043.4036281179133 2043.2525834198814
9.523809523809524 95.23809523809524 2146.1247165532877 2145.950506014546
9.523809523809524 100.0 2248.8458049886617 2248.6523500264343
14.285714285714285 0.0 205.0816326530612 205.03945842962327
14.285714285714285 4.761904761904762 375.8299319727891 375.82899969072054
14.285714285714285 9.523809523809524 546.578231292517 546.6102763005969
14.285714285714285 14.285714285714285 717.3265306122448 717.3840185948909
14.285714285714285 19.047619047619047 888.0748299319727 888.1508863461934
14.285714285714285 23.80952380952381 1058.8231292517005 1058.911493079566
14.285714285714285 28.57142857142857 1229.5714285714284 1229.6664121446984
14.285714285714285 33.333333333333336 1400.3197278911566 1400.4161719211502
14.285714285714285 38.095238095238095 1571.068027210884 1571.1612336875532
14.285714285714285 42.857142857142854 1741.816326530612 1741.9019210312508
14.285714285714285 47.61904761904762 1912.5646258503398 1912.6381597530712
14.285714285714285 52.38095238095238 2083.312925170068 2083.368052381648
14.285714285714285 57.14285714285714 2254.0612244897957 2254.0624104643725
14.285714285714285 61.904761904761905 2424.8095238095234 2424.8768374268425
14.285714285714285 66.66666666666667 2595.557823129252 2595.5895435063935
14.285714285714285 71.42857142857143 2766.3061224489793 2766.3154863992045
14.285714285714285 76.19047619047619 2937.054421768707 2937.039983071443
14.285714285714285 80.95238095238095 3107.802721088435 3107.770595069921
14.285714285714285 85.71428571428571 3278.551020408163 3278.500990552274
14.285714285714285 90.47619047619048 3449.299319727891 3449.2329654433465
14.285714285714285 95.23809523809524 3620.0476190476184 3619.9671170210713
14.285714285714285 100.0 3790.7959183673465 3790.704034093647
19.047619047619047 0.0 363.81179138321994 363.80395301332186
19.047619047619047 4.761904761904762 602.5873015873016 602.6097854455459
19.047619047619047 9.523809523809524 841.3628117913833 841.4095707039803
19.047619047619047 14.285714285714285 1080.1383219954648 1080.2038044108285
19.047619047619047 19.047619047619047 1318.9138321995465 1318.9929541014246
19.047619047619047 23.80952380952381 1557.689342403628 1557.7774658738165
19.047619047619047 28.57142857142857 1796.4648526077096 1796.5577654338888
19.047619047619047 33.333333333333336 2035.2403628117916 2035.3342545913722
19.047619047619047 38.095238095238095 2274.015873015873 2274.107298941974
19.047619047619047 42.857142857142854 2512.7913832199542 2512.8771900389393
19.047619047619047 47.61904761904762 2751.5668934240357 2751.6440089017165
19.047619047619047 52.38095238095238 2990.3424036281176 2990.4069031167155
19.047619047619047 57.14285714285714 3229.117913832199 3229.1528712687686
19.047619047619047 61.904761904761905 3467.8934240362805 3467.960480860281
19.047619047619047 66.66666666666667 3706.668934240363 3706.711132958272
19.047619047619047 71.42857142857143 3945.4444444444443 3945.47043092896
19.047619047619047 76.19047619047619 4184.219954648526 4184.230011362256
19.047619047619047 80.95238095238095 4422.995464852607 4422.991965228373
19.047619047619047 85.71428571428571 4661.770975056689 4661.754456587721
19.047619047619047 90.47619047619048 4900.546485260771 4900.518239678167
19.047619047619047 95.23809523809524 5139.321995464852 5139.283731888681
19.047619047619047 100.0 5378.097505668934 5378.051365106784
23.80952380952381 0.0 567.8934240362812 567.902415954683
23.80952380952381 4.761904761904762 874.6961451247165 874.7289863962529
23.80952380952381 9.523809523809524 1181.498866213152 1181.5508116097537
23.80952380952381 14.285714285714285 1488.3015873015872 1488.368257780284
23.80952380952381 19.047619047619047 1795.1043083900229 1795.181683507538
23.80952380952381 23.80952380952381 2101.9070294784583 2101.9914377148984
23.80952380952381 28.57142857142857 2408.7097505668935 2408.797858152905
23.80952380952381 33.333333333333336 2715.5124716553287 2715.601268326227
23.80952380952381 38.095238095238095 3022.3151927437643 3022.4019694007734
23.80952380952381 42.857142857142854 3329.1179138321995 3329.2002165258623
23.80952380952381 47.61904761904762 3635.9206349206347 3635.9961348699517
23.80952380952381 52.38095238095238 3942.7233560090704 3942.7892841226912
23.80952380952381 57.14285714285714 4249.526077097506 4249.572392399078
23.80952380952381 61.904761904761905 4556.328798185942 4556.393340106436
23.80952380952381 66.66666666666667 4863.131519274377 4863.177348750126
23.80952380952381 71.42857142857143 5169.9342403628125 5169.967366474751
23.80952380952381 76.19047619047619 5476.736961451248 5476.758829548805
23.80952380952381 80.95238095238095 5783.539682539682 5783.550354936085
23.80952380952381 85.71428571428571 6090.342403628118 6090.342895904153
23.80952380952381 90.47619047619048 6397.145124716554 6397.1365501142145
23.80952380952381 95.23809523809524 6703.947845804989 6703.931622384357
23.80952380952381 100.0 7010.750566893425 7010.728449985894
28.57142857142857 0.0 817.3265306122448 817.3440045107786
28.57142857142857 4.761904761904762 1192.156462585034 1192.1934954427184
