X1 cel podstawowe
0.0 0.0 -0.007281216509500865
0.09090909090909091 0.17402275397925937 0.17271506043864626
0.18181818181818182 0.33410816932633247 0.3342866482779123
0.2727272727272727 0.4823241136337761 0.4823577352127768
0.36363636363636365 0.6203098566076792 0.6198939244053441
0.4545454545454546 0.7493868988828214 0.7487541966370141
0.5454545454545454 0.870636142515691 0.8701518902768925
0.6363636363636364 0.9849529701955881 0.9849218196021887
0.7272727272727273 1.0930874127361399 1.0936807666004893
0.8181818181818182 1.195674001511241 1.1969238646602305
0.9090909090909092 1.293254329850105 1.2950802264434178
1.0 1.3862943611198906 1.3885424352748879
1.0909090909090908 1.4751978862615582 1.4776799288693634
1.1818181818181819 1.56031711509915 1.5628433000470268
1.2727272727272727 1.6419611041396602 1.6443642132318996
1.3636363636363638 1.7204025304462232 1.722553740072231
1.4545454545454546 1.7958831864119171 1.797700396525844
1.5454545454545454 1.8686184747536667 1.8700680041032727
1.6363636363636365 1.9388011143762072 1.9398928027700402
1.7272727272727273 2.00660421772757 2.0073794035215418
1.8181818181818183 2.0721838633735516 2.072696732066222
1.9090909090909092 2.135681260002712 2.135977644369361
2.0 2.1972245773362196 2.197326434375256
2.090909090909091 2.256930503635582 2.2568336570712697
2.1818181818181817 2.314905577382086 2.3145906423905593
2.272727272727273 2.371247331315479 2.3706956010439724
2.3636363636363638 2.426045279691708 2.4252506127925013
2.4545454545454546 2.4793817738560304 2.478354971552144
2.5454545454545454 2.5313327466625517 2.530099984252235
2.6363636363636362 2.5819683626311316 2.580566822748487
2.7272727272727275 2.6313535878118746 2.6298266838359368
2.8181818181818183 2.6795486909699955 2.6779420395103664
2.909090909090909 2.726609685790384 2.724968139617638
3.0 2.772588722239781 2.770954375641554
3.090909090909091 2.8175344339438984 2.8159453891811594
3.181818181818182 2.861492247381449 2.859981931822698
3.272727272727273 2.9045046578233764 2.903101522257941
3.3636363636363638 2.9466114762190405 2.9453389496513247
3.4545454545454546 2.9878500506245125 2.9867266637533225
3.5454545454545454 3.028255465259551 3.027295082112993
3.6363636363636367 3.0678607198519106 3.0670728362104183
3.7272727272727275 3.1066968915661137 3.1060869719704804
3.8181818181818183 3.1447932815075026 3.1443631156224745
3.909090909090909 3.1821775475318077 3.18192561275837
4.0 3.2188758248682006 3.2187976462995387
4.090909090909091 3.2549128358735575 3.2550013375976476
4.181818181818182 3.290311990072359 3.2905578338551296
4.2727272727272725 3.3250954754960973 3.325487384309766
4.363636363636363 3.3592843422146976 3.3598094070906432
4.454545454545455 3.3928985788474604 3.3935425482558252
4.545454545454546 3.4259571827498814 3.4267047342235077
4.636363636363637 3.458478224493442 3.4593132185799287
4.7272727272727275 3.4904789071863243 3.4913846240697444
4.818181818181818 3.5219756211226025 3.522934980434728
4.909090909090909 3.552983994194533 3.5539797586550863
5.0 3.58351893845611 3.58453390205789
5.090909090909091 3.613594693185191 3.6146118546840107
5.181818181818182 3.643224864755472 3.644227587245203
5.2727272727272725 3.6724224635977776 3.6733946209535526
5.363636363636364 3.701199938501977 3.7021260494646016
5.454545454545455 3.72956920848589 3.730434559141314
5.545454545454546 3.7575416924353697 3.7583324478173967
5.636363636363637 3.7851283367000415 3.785831642214419
5.7272727272727275 3.8123396408115986 3.8129437141468068
5.818181818181818 3.83918568147588 3.839679895631506
5.909090909090909 3.865676134975921 3.8660510930044207
6.0 3.8918202981106265 3.8920679001331426
6.090909090909091 3.9176271077824425 3.917740610804749
6.181818181818182 3.9431051593373017 3.9430792303581628
6.2727272727272725 3.968262723751022 3.9680934866225948
6.363636363636364 3.9931077637481365 3.9927928402166715
6.454545454545455 4.017647948931765 4.0171864942568565
6.545454545454546 4.041890669996455 4.04128340351856
6.636363636363637 4.065843052089886 4.065092283088747
6.7272727272727275 4.089511967383892 4.08862161654491
6.818181818181818 4.112904046910274 4.11187966369171
6.909090909090909 4.136025691712426 4.134874467883558
7.0 4.1588830833596715 4.157613862958649
7.090909090909091 4.181482193867538 4.180105479807552
7.181818181818182 4.203828795063789 4.202356752597329
7.272727272727273 4.225928467436959 4.224374924670231
7.363636363636364 4.24778660850134 4.246167054134329
7.454545454545455 4.269408440709771 4.267740019161896
7.545454545454546 4.290799018943267 4.289100453726812
7.636363636363637 4.311963237604341 4.310255036782377
7.7272727272727275 4.332905837338931 4.331210058364484
7.818181818181818 4.353631411410024 4.3519717246250496
7.909090909090909 4.374144411744403 4.372546084340119
8.0 4.394449154672439 4.392939032721097
8.090909090909092 4.414549826379442 4.4131563150125395
8.181818181818182 4.434450488085778 4.433203529884491
8.272727272727273 4.454155080971801 4.453086132626716
8.363636363636363 4.47366743086253 4.472809438151604
8.454545454545455 4.4929912526860045 4.492378623811985
8.545454545454545 4.512130154718306 4.511798732039616
8.636363636363637 4.531087642627393 4.531074672809679
8.727272727272727 4.549867123327071 4.55021122593618
8.818181818181818 4.5684719086516985 4.569213043202816
8.90909090909091 4.5869052188615465 4.588084650333497
9.0 4.605170185988092 4.6068304488064395
