X1 cel rozszerzone
0.0 0.0 -0.007633507938116585
0.04040404040404041 0.07921827619009177 0.07599125265993789
0.08080808080808081 0.15541796865463264 0.15575143667464258
0.12121212121212122 0.22882070235548824 0.23196677625586354
0.16161616161616163 0.29962455645732017 0.3049226798116304
0.20202020202020204 0.3680072859538789 0.37487471751033796
0.24242424242424243 0.43412901047565516 0.44205242128894906
0.2828282828282829 0.49813447264800276 0.5066625185516958
0.32323232323232326 0.5601549461331233 0.5688916956352277
0.36363636363636365 0.6203098566076792 0.6289089689288985
0.4040404040404041 0.6787081659922036 0.6868677271353011
0.4444444444444445 0.7354495602506347 0.7429074966814199
0.48484848484848486 0.7906254732882928 0.7971554730977515
0.5252525252525253 0.8443199733606689 0.8497278537782209
0.5656565656565657 0.8966105335693135 0.900731001539262
0.6060606060606061 0.947568704171283 0.950262463519866
0.6464646464646465 0.997260701344345 0.9984118659787788
0.686868686868687 1.0457479245643304 1.045261702273109
0.7272727272727273 1.0930874127361399 1.0908880286051392
0.7676767676767677 1.1393322475778482 1.135361079891214
0.8080808080808082 1.1845319114123303 1.1787458162509625
0.8484848484848485 1.2287326054136622 1.2211024090673006
0.888888888888889 1.2719775334399934 1.2624866742719114
0.9292929292929294 1.3143071558240802 1.3029504594224426
0.9696969696969697 1.3557594168583138 1.3425419902202846
1.0101010101010102 1.3963699491798052 1.3813061813421195
1.0505050505050506 1.436172257814395 1.419284915800569
1.090909090909091 1.4751978862615582 1.4565172964896642
1.1313131313131315 1.5134765666829533 1.4930398730934518
1.1717171717171717 1.5510363559861458 1.5288868471276684
1.2121212121212122 1.5879037593638217 1.5640902575341324
1.2525252525252526 1.6241038426510577 1.5986801489462599
1.292929292929293 1.6596603346936258 1.6326847244844447
1.3333333333333335 1.6945957207744073 1.66613048471561
1.373737373737374 1.728931328019138 1.699042354216865
1.4141414141414144 1.7626874035938416 1.73144379701444
1.4545454545454546 1.7958831864119171 1.763356922022246
1.494949494949495 1.8285369729867744 1.7948025794763829
1.5353535353535355 1.860666177994388 1.8258004492500737
1.575757575757576 1.8922873900476727 1.856369121835579
1.6161616161616164 1.9234164231298958 1.8865261726937532
1.6565656565656568 1.9540683640863492 1.9162882305964273
1.696969696969697 1.9842576165313195 1.9456710405203428
1.7373737373737375 2.013997941490222 1.9746895215927547
1.777777777777778 2.0433024950639624 2.003357820537029
1.8181818181818183 2.0721838633735516 2.0316893610207405
1.8585858585858588 2.100654095017296 2.059696889268144
1.8989898989898992 2.1287247312500623 2.087392516262825
1.9393939393939394 2.156406834073805 2.114787756834254
1.97979797979798 2.18371101241046 2.1418935658934264
2.0202020202020203 2.2106474465121932 2.168720372057247
2.060606060606061 2.237225910749559 2.195278108878621
2.101010101010101 2.2634557949052145 2.221576243878795
2.1414141414141414 2.2893461240892883 2.2476238055603233
2.181818181818182 2.3149055773820866 2.2734294085626248
2.2222222222222223 2.340142505300509 2.299001277107465
2.262626262626263 2.3650649461761333 2.3243472668684566
2.303030303030303 2.389680641525327 2.349474885386806
2.3434343434343434 2.4139970504849457 2.3743913111448136
2.383838383838384 2.4380213633809533 2.3991034113989658
2.4242424242424243 2.4617605144917207 2.42361775886572
2.464646464646465 2.4852211940627003 2.4479406473451895
2.505050505050505 2.5084098596245386 2.472078106360765
2.545454545454546 2.531332746662552 2.4960359148862445
2.585858585858586 2.553995878681652 2.5198196142261335
2.6262626262626263 2.576405076707378 2.543434520109452
2.666666666666667 2.5985659682605218 2.5668857340525055
2.707070707070707 2.620483995839961 2.590178154041666
2.747474747474748 2.642164424945691 2.613316484583165
2.787878787878788 2.6636123516716417 2.6363052461632286
2.8282828282828287 2.684832709895673 2.6591487841585324
2.868686868686869 2.705830278092112 2.681851277233871
2.909090909090909 2.726609685790384 2.704416745261156
2.94949494949495 2.7471754197015517 2.7268490567912647
2.98989898989899 2.767531829533064 2.7491519361079244
3.0303030303030307 2.7876831335105474 2.7713289698906642
3.070707070707071 2.8076334236241864 2.7933836135118657
3.111111111111111 2.82738667061601 2.8153191969911573
3.151515151515152 2.8469467287232897 2.837138930628701
3.191919191919192 2.8663173401922166 2.858845910337395
3.2323232323232327 2.8855021395750957 2.880443122692607
3.272727272727273 2.9045046578233764 2.901933449716734
3.3131313131313136 2.923328326188069 2.9233196734147016
3.353535353535354 2.9419764799383157 2.9446044800753897
3.393939393939394 2.9604523619081884 2.9657904643529696
3.4343434343434347 2.978759125881163 2.986880133141166
3.474747474747475 2.9968998398210913 3.00787590925261
3.5151515151515156 3.014877488957958 3.028780134914622
3.555555555555556 3.0326949787361768 3.0495950750920207
3.5959595959595965 3.0503551376327214 3.0703229206468685
3.6363636363636367 3.0678607198519106 3.090965791344403
3.676767676767677 3.085214407903288 3.111525738713831
3.7171717171717176 3.102418815068615 3.1320047487720863
3.757575757575758 3.119476487763656 3.1524047446181553
3.7979797979797985 3.136389907800103 3.1727275889050848
3.8383838383838387 3.1531614945526507 3.192975086196352
3.878787878787879 3.1697936070359654 3.2131489852128565
3.9191919191919196 3.1862885458959997 3.2332509809764116
3.95959595959596 3.2026485553198616 3.253282716855255
4.0 3.2188758248682006 3.27324578651677
