X1 X2 cel podstawowe
0.0 0.0 2.0 -0.1966890048009689
0.0 4.761904761904762 2.0 0.708877948705157
0.0 9.523809523809524 2.0 1.2677497992073175
0.0 14.285714285714285 2.0 1.4689250238524836
0.0 19.047619047619047 2.0 1.5725568944884365
0.0 23.80952380952381 2.0 1.6357457743235781
0.0 28.57142857142857 2.0 1.6783010018998437
0.0 33.333333333333336 2.0 1.7089106293885585
0.0 38.095238095238095 2.0 1.7319854283103262
0.0 42.857142857142854 2.0 1.7500026467909244
0.0 47.61904761904762 2.0 1.764460851287776
0.0 52.38095238095238 2.0 1.7763197899587848
0.0 57.14285714285714 2.0 1.7862225887600427
0.0 61.904761904761905 2.0 1.7946163709241703
0.0 66.66666666666667 2.0 1.8018216392553283
0.0 71.42857142857143 2.0 1.8080741345728146
0.0 76.19047619047619 2.0 1.8135511187625226
0.0 80.95238095238095 2.0 1.8183884490804625
0.0 85.71428571428571 2.0 1.8226920002222569
0.0 90.47619047619048 2.0 1.8265455029677693
0.0 95.23809523809524 2.0 1.830016045819607
0.0 100.0 2.0 1.8331580140340182
4.761904761904762 0.0 0.7883764967266187 -0.30497943185494036
4.761904761904762 4.761904761904762 0.7883764967266187 -0.30497943185494036
4.761904761904762 9.523809523809524 0.7883764967266187 -0.30497943185494036
4.761904761904762 14.285714285714285 0.7883764967266187 -0.30497943185494036
4.761904761904762 19.047619047619047 0.7883764967266187 -0.30497943185494036
4.761904761904762 23.80952380952381 0.7883764967266187 -0.30497943185494036
4.761904761904762 28.57142857142857 0.7883764967266187 -0.30497943185494036
4.761904761904762 33.333333333333336 0.7883764967266187 -0.30497943185494036
4.761904761904762 38.095238095238095 0.7883764967266187 -0.30497943185494036
4.761904761904762 42.857142857142854 0.7883764967266187 -0.30497943185494036
4.761904761904762 47.61904761904762 0.7883764967266187 -0.30497943185494036
4.761904761904762 52.38095238095238 0.7883764967266187 -0.30497943185494036
4.761904761904762 57.14285714285714 0.7883764967266187 -0.30497943185494036
4.761904761904762 61.904761904761905 0.7883764967266187 -0.30497943185494036
4.761904761904762 66.66666666666667 0.7883764967266187 -0.30497943185494036
4.761904761904762 71.42857142857143 0.7883764967266187 -0.30497943185494036
4.761904761904762 76.19047619047619 0.7883764967266187 -0.30497943185494036
4.761904761904762 80.95238095238095 0.7883764967266187 -0.30497943185494036
4.761904761904762 85.71428571428571 0.7883764967266187 -0.30497943185494036
4.761904761904762 90.47619047619048 0.7883764967266187 -0.30497943185494036
4.761904761904762 95.23809523809524 0.7883764967266187 -0.30497943185494036
4.761904761904762 100.0 0.7883764967266187 -0.30497943185494036
9.523809523809524 0.0 -2.988975106226356 -2.8646805896698897
9.523809523809524 4.761904761904762 -2.988975106226356 -2.8646805896698897
9.523809523809524 9.523809523809524 -2.988975106226356 -2.8646805896698897
9.523809523809524 14.285714285714285 -2.988975106226356 -2.8646805896698897
9.523809523809524 19.047619047619047 -2.988975106226356 -2.8646805896698897
9.523809523809524 23.80952380952381 -2.988975106226356 -2.8646805896698897
9.523809523809524 28.57142857142857 -2.988975106226356 -2.8646805896698897
9.523809523809524 33.333333333333336 -2.988975106226356 -2.8646805896698897
9.523809523809524 38.095238095238095 -2.988975106226356 -2.8646805896698897
9.523809523809524 42.857142857142854 -2.988975106226356 -2.8646805896698897
9.523809523809524 47.61904761904762 -2.988975106226356 -2.8646805896698897
9.523809523809524 52.38095238095238 -2.988975106226356 -2.8646805896698897
9.523809523809524 57.14285714285714 -2.988975106226356 -2.8646805896698897
9.523809523809524 61.904761904761905 -2.988975106226356 -2.8646805896698897
9.523809523809524 66.66666666666667 -2.988975106226356 -2.8646805896698897
9.523809523809524 71.42857142857143 -2.988975106226356 -2.8646805896698897
9.523809523809524 76.19047619047619 -2.988975106226356 -2.8646805896698897
9.523809523809524 80.95238095238095 -2.988975106226356 -2.8646805896698897
9.523809523809524 85.71428571428571 -2.988975106226356 -2.8646805896698897
9.523809523809524 90.47619047619048 -2.988975106226356 -2.8646805896698897
9.523809523809524 95.23809523809524 -2.988975106226356 -2.8646805896698897
9.523809523809524 100.0 -2.988975106226356 -2.8646805896698897
14.285714285714285 0.0 0.4616251521507862 0.12750882158262342
14.285714285714285 4.761904761904762 0.4616251521507862 0.12750882158262342
14.285714285714285 9.523809523809524 0.4616251521507862 0.12750882158262342
14.285714285714285 14.285714285714285 0.4616251521507862 0.12750882158262342
14.285714285714285 19.047619047619047 0.4616251521507862 0.12750882158262342
14.285714285714285 23.80952380952381 0.4616251521507862 0.12750882158262342
14.285714285714285 28.57142857142857 0.4616251521507862 0.12750882158262342
14.285714285714285 33.333333333333336 0.4616251521507862 0.12750882158262342
14.285714285714285 38.095238095238095 0.4616251521507862 0.12750882158262342
14.285714285714285 42.857142857142854 0.4616251521507862 0.12750882158262342
14.285714285714285 47.61904761904762 0.4616251521507862 0.12750882158262342
14.285714285714285 52.38095238095238 0.4616251521507862 0.12750882158262342
14.285714285714285 57.14285714285714 0.4616251521507862 0.12750882158262342
14.285714285714285 61.904761904761905 0.4616251521507862 0.12750882158262342
14.285714285714285 66.66666666666667 0.4616251521507862 0.12750882158262342
14.285714285714285 71.42857142857143 0.4616251521507862 0.12750882158262342
14.285714285714285 76.19047619047619 0.4616251521507862 0.12750882158262342
14.285714285714285 80.95238095238095 0.4616251521507862 0.12750882158262342
14.285714285714285 85.71428571428571 0.4616251521507862 0.12750882158262342
14.285714285714285 90.47619047619048 0.4616251521507862 0.12750882158262342
14.285714285714285 95.23809523809524 0.4616251521507862 0.12750882158262342
14.285714285714285 100.0 0.4616251521507862 0.12750882158262342
19.047619047619047 0.0 1.8620293022194414 -0.020671769762891604
19.047619047619047 4.761904761904762 1.8620293022194414 -0.020671769762891604
19.047619047619047 9.523809523809524 1.8620293022194414 -0.020671769762891604
19.047619047619047 14.285714285714285 1.8620293022194414 -0.020671769762891604
19.047619047619047 19.047619047619047 1.8620293022194414 -0.020671769762891604
19.047619047619047 23.80952380952381 1.8620293022194414 -0.020671769762891604
19.047619047619047 28.57142857142857 1.8620293022194414 -0.020671769762891604
19.047619047619047 33.333333333333336 1.8620293022194414 -0.020671769762891604
19.047619047619047 38.095238095238095 1.8620293022194414 -0.020671769762891604
19.047619047619047 42.857142857142854 1.8620293022194414 -0.020671769762891604
19.047619047619047 47.61904761904762 1.8620293022194414 -0.020671769762891604
19.047619047619047 52.38095238095238 1.8620293022194414 -0.020671769762891604
19.047619047619047 57.14285714285714 1.8620293022194414 -0.020671769762891604
19.047619047619047 61.904761904761905 1.8620293022194414 -0.020671769762891604
19.047619047619047 66.66666666666667 1.8620293022194414 -0.020671769762891604
19.047619047619047 71.42857142857143 1.8620293022194414 -0.020671769762891604
19.047619047619047 76.19047619047619 1.8620293022194414 -0.020671769762891604
19.047619047619047 80.95238095238095 1.8620293022194414 -0.020671769762891604
19.047619047619047 85.71428571428571 1.8620293022194414 -0.020671769762891604
19.047619047619047 90.47619047619048 1.8620293022194414 -0.020671769762891604
19.047619047619047 95.23809523809524 1.8620293022194414 -0.020671769762891604
19.047619047619047 100.0 1.8620293022194414 -0.020671769762891604
23.80952380952381 0.0 -0.1242721062651036 -0.0926548869496806
23.80952380952381 4.761904761904762 -0.1242721062651036 -0.0926548869496806
23.80952380952381 9.523809523809524 -0.1242721062651036 -0.0926548869496806
23.80952380952381 14.285714285714285 -0.1242721062651036 -0.0926548869496806
23.80952380952381 19.047619047619047 -0.1242721062651036 -0.0926548869496806
23.80952380952381 23.80952380952381 -0.1242721062651036 -0.0926548869496806
23.80952380952381 28.57142857142857 -0.1242721062651036 -0.0926548869496806
23.80952380952381 33.333333333333336 -0.1242721062651036 -0.0926548869496806
23.80952380952381 38.095238095238095 -0.1242721062651036 -0.0926548869496806
23.80952380952381 42.857142857142854 -0.1242721062651036 -0.0926548869496806
23.80952380952381 47.61904761904762 -0.1242721062651036 -0.0926548869496806
23.80952380952381 52.38095238095238 -0.1242721062651036 -0.0926548869496806
23.80952380952381 57.14285714285714 -0.1242721062651036 -0.0926548869496806
23.80952380952381 61.904761904761905 -0.1242721062651036 -0.0926548869496806
23.80952380952381 66.66666666666667 -0.1242721062651036 -0.0926548869496806
23.80952380952381 71.42857142857143 -0.1242721062651036 -0.0926548869496806
23.80952380952381 76.19047619047619 -0.1242721062651036 -0.0926548869496806
23.80952380952381 80.95238095238095 -0.1242721062651036 -0.0926548869496806
23.80952380952381 85.71428571428571 -0.1242721062651036 -0.0926548869496806
23.80952380952381 90.47619047619048 -0.1242721062651036 -0.0926548869496806
23.80952380952381 95.23809523809524 -0.1242721062651036 -0.0926548869496806
23.80952380952381 100.0 -0.1242721062651036 -0.0926548869496806
28.57142857142857 0.0 -0.9233949514304337 -0.17522052219127776
28.57142857142857 4.761904761904762 -0.9233949514304337 -0.17522052219127776
28.57142857142857 9.523809523809524 -0.9233949514304337 -0.17522052219127776
28.57142857142857 14.285714285714285 -0.9233949514304337 -0.17522052219127776
28.57142857142857 19.047619047619047 -0.9233949514304337 -0.17522052219127776
28.57142857142857 23.80952380952381 -0.9233949514304337 -0.17522052219127776
28.57142857142857 28.57142857142857 -0.9233949514304337 -0.17522052219127776
28.57142857142857 33.333333333333336 -0.9233949514304337 -0.17522052219127776
28.57142857142857 38.095238095238095 -0.9233949514304337 -0.17522052219127776
28.57142857142857 42.857142857142854 -0.9233949514304337 -0.17522052219127776
28.57142857142857 47.61904761904762 -0.9233949514304337 -0.17522052219127776
28.57142857142857 52.38095238095238 -0.9233949514304337 -0.17522052219127776
28.57142857142857 57.14285714285714 -0.9233949514304337 -0.17522052219127776
28.57142857142857 61.904761904761905 -0.9233949514304337 -0.17522052219127776
28.57142857142857 66.66666666666667 -0.9233949514304337 -0.17522052219127776
28.57142857142857 71.42857142857143 -0.9233949514304337 -0.17522052219127776
28.57142857142857 76.19047619047619 -0.9233949514304337 -0.17522052219127776
28.57142857142857 80.95238095238095 -0.9233949514304337 -0.17522052219127776
28.57142857142857 85.71428571428571 -0.9233949514304337 -0.17522052219127776
28.57142857142857 90.47619047619048 -0.9233949514304337 -0.17522052219127776
28.57142857142857 95.23809523809524 -0.9233949514304337 -0.17522052219127776
28.57142857142857 100.0 -0.9233949514304337 -0.17522052219127776
33.333333333333336 0.0 -1.497870877965087 -1.5602332841777153
33.333333333333336 4.761904761904762 -1.497870877965087 -1.5602332841777153
33.333333333333336 9.523809523809524 -1.497870877965087 -1.5602332841777153
33.333333333333336 14.285714285714285 -1.497870877965087 -1.5602332841777153
33.333333333333336 19.047619047619047 -1.497870877965087 -1.5602332841777153
33.333333333333336 23.80952380952381 -1.497870877965087 -1.5602332841777153
33.333333333333336 28.57142857142857 -1.497870877965087 -1.5602332841777153
33.333333333333336 33.333333333333336 -1.497870877965087 -1.5602332841777153
33.333333333333336 38.095238095238095 -1.497870877965087 -1.5602332841777153
33.333333333333336 42.857142857142854 -1.497870877965087 -1.5602332841777153
33.333333333333336 47.61904761904762 -1.497870877965087 -1.5602332841777153
33.333333333333336 52.38095238095238 -1.497870877965087 -1.5602332841777153
33.333333333333336 57.14285714285714 -1.497870877965087 -1.5602332841777153
33.333333333333336 61.904761904761905 -1.497870877965087 -1.5602332841777153
33.333333333333336 66.66666666666667 -1.497870877965087 -1.5602332841777153
33.333333333333336 71.42857142857143 -1.497870877965087 -1.5602332841777153
33.333333333333336 76.19047619047619 -1.497870877965087 -1.5602332841777153
33.333333333333336 80.95238095238095 -1.497870877965087 -1.5602332841777153
33.333333333333336 85.71428571428571 -1.497870877965087 -1.5602332841777153
33.333333333333336 90.47619047619048 -1.497870877965087 -1.5602332841777153
33.333333333333336 95.23809523809524 -1.497870877965087 -1.5602332841777153
33.333333333333336 100.0 -1.497870877965087 -1.5602332841777153
38.095238095238095 0.0 2.0418958699678997 2.2067391284581026
38.095238095238095 4.761904761904762 2.0418958699678997 2.2067391284581026
38.095238095238095 9.523809523809524 2.0418958699678997 2.2067391284581026
38.095238095238095 14.285714285714285 2.0418958699678997 2.2067391284581026
38.095238095238095 19.047619047619047 2.0418958699678997 2.2067391284581026
38.095238095238095 23.80952380952381 2.0418958699678997 2.2067391284581026
38.095238095238095 28.57142857142857 2.0418958699678997 2.2067391284581026
38.095238095238095 33.333333333333336 2.0418958699678997 2.2067391284581026
38.095238095238095 38.095238095238095 2.0418958699678997 2.2067391284581026
38.095238095238095 42.857142857142854 2.0418958699678997 2.2067391284581026
38.095238095238095 47.61904761904762 2.0418958699678997 2.2067391284581026
38.095238095238095 52.38095238095238 2.0418958699678997 2.2067391284581026
38.095238095238095 57.14285714285714 2.0418958699678997 2.2067391284581026
38.095238095238095 61.904761904761905 2.0418958699678997 2.2067391284581026
38.095238095238095 66.66666666666667 2.0418958699678997 2.2067391284581026
38.095238095238095 71.42857142857143 2.0418958699678997 2.2067391284581026
38.095238095238095 76.19047619047619 2.0418958699678997 2.2067391284581026
38.095238095238095 80.95238095238095 2.0418958699678997 2.2067391284581026
38.095238095238095 85.71428571428571 2.0418958699678997 2.2067391284581026
38.095238095238095 90.47619047619048 2.0418958699678997 2.2067391284581026
38.095238095238095 95.23809523809524 2.0418958699678997 2.2067391284581026
38.095238095238095 100.0 2.0418958699678997 2.2067391284581026
42.857142857142854 0.0 1.395442528091388 0.18239487687325054
42.857142857142854 4.761904761904762 1.395442528091388 0.18239487687325054
42.857142857142854 9.523809523809524 1.395442528091388 0.18239487687325054
42.857142857142854 14.285714285714285 1.395442528091388 0.18239487687325054
42.857142857142854 19.047619047619047 1.395442528091388 0.18239487687325054
42.857142857142854 23.80952380952381 1.395442528091388 0.18239487687325054
42.857142857142854 28.57142857142857 1.395442528091388 0.18239487687325054
42.857142857142854 33.333333333333336 1.395442528091388 0.18239487687325054
42.857142857142854 38.095238095238095 1.395442528091388 0.18239487687325054
42.857142857142854 42.857142857142854 1.395442528091388 0.18239487687325054
42.857142857142854 47.61904761904762 1.395442528091388 0.18239487687325054
42.857142857142854 52.38095238095238 1.395442528091388 0.18239487687325054
42.857142857142854 57.14285714285714 1.395442528091388 0.18239487687325054
42.857142857142854 61.904761904761905 1.395442528091388 0.18239487687325054
42.857142857142854 66.66666666666667 1.395442528091388 0.18239487687325054
42.857142857142854 71.42857142857143 1.395442528091388 0.18239487687325054
42.857142857142854 76.19047619047619 1.395442528091388 0.18239487687325054
42.857142857142854 80.95238095238095 1.395442528091388 0.18239487687325054
42.857142857142854 85.71428571428571 1.395442528091388 0.18239487687325054
42.857142857142854 90.47619047619048 1.395442528091388 0.18239487687325054
