X1 X2 cel podstawowe
-3.14 -3.14 -2.9999971463869137 -2.999194749971183
-3.14 -2.840952380952381 -2.9999971463869137 -2.999195256979009
-3.14 -2.541904761904762 -2.9999971463869137 -2.999195824465129
-3.14 -2.242857142857143 -2.9999971463869137 -2.9991964806376985
-3.14 -1.9438095238095239 -2.9999971463869137 -2.9991972744775834
-3.14 -1.6447619047619049 -2.9999971463869137 -2.999198299174522
-3.14 -1.3457142857142856 -2.9999971463869137 -2.999199756538314
-3.14 -1.0466666666666669 -2.9999971463869137 -2.9992021803343327
-3.14 -0.7476190476190476 -2.9999971463869137 -2.999207595533415
-3.14 -0.4485714285714284 -2.9999971463869137 -2.9992367868758274
-3.14 -0.14952380952380961 -2.9999971463869137 -2.9991642272434937
-3.14 0.14952380952380961 -2.9999971463869137 -2.999184564551334
-3.14 0.44857142857142884 -2.9999971463869137 -2.99918928410828
-3.14 0.7476190476190476 -2.9999971463869137 -2.9991915165823824
-3.14 1.0466666666666664 -2.9999971463869137 -2.9991928952655678
-3.14 1.3457142857142856 -2.9999971463869137 -2.9991938801565756
-3.14 1.6447619047619049 -2.9999971463869137 -2.9991946511186116
-3.14 1.943809523809524 -2.9999971463869137 -2.9991952929526673
-3.14 2.2428571428571433 -2.9999971463869137 -2.9991958508711676
-3.14 2.5419047619047617 -2.9999971463869137 -2.99919635118548
-3.14 2.840952380952381 -2.9999971463869137 -2.9991968102483084
-3.14 3.14 -2.9999971463869137 -2.9991972387580055
-2.840952380952381 -3.14 -2.8990173463285744 -2.9074935367751484
-2.840952380952381 -2.840952380952381 -2.8990173463285744 -2.907493731043599
-2.840952380952381 -2.541904761904762 -2.8990173463285744 -2.907493942081276
-2.840952380952381 -2.242857142857143 -2.8990173463285744 -2.9074941776990397
-2.840952380952381 -1.9438095238095239 -2.8990173463285744 -2.907494451450613
-2.840952380952381 -1.6447619047619049 -2.8990173463285744 -2.907494789099189
