X1 cel rozszerzone
-0.76923076923077 -25.583522985889857 -28.16502042216391
-0.7023411371237458 -24.839288383080568 -27.00496069924902
-0.6354515050167233 -24.189326703901735 -25.956035165823188
-0.5685618729096991 -23.62465957467424 -25.00939443951488
-0.5016722408026766 -23.136308621719014 -24.156189137952683
-0.43478260869565233 -22.71529547135695 -23.387569878765074
-0.36789297658862985 -22.352641749908976 -22.694687279580616
-0.3010033444816056 -22.039369083695988 -22.0686919580278
-0.23411371237458312 -21.76649909903891 -21.500734531735183
-0.16722408026755886 -21.52505342225864 -20.981965618331273
-0.10033444816053638 -21.306053679676097 -20.50353583544461
-0.03344481605351213 -21.100521497612185 -20.0565958007037
0.03344481605351213 -20.899478502387815 -19.63229613173709
0.1003344481605346 -20.69394632032391 -19.221787446173305
0.16722408026755886 -20.47494657774136 -18.816220361640852
0.23411371237458134 -20.233500900961097 -18.406745495768284
0.3010033444816056 -19.960630916304012 -17.984513466184104
0.3678929765886281 -19.64735825009103 -17.540674890516854
0.43478260869565233 -19.28470452864305 -17.066380386395046
0.5016722408026748 -18.863691378280997 -16.552780571447226
0.5685618729096991 -18.37534042532576 -15.991026063301899
0.6354515050167215 -17.81067329609828 -15.372267479587617
0.7023411371237458 -17.160711616919432 -14.687655437932872
0.7692307692307683 -16.41647701411016 -13.928340555966228
0.8361204013377925 -15.568991113991341 -13.085473451316172
0.903010033444815 -14.609275542883926 -12.150204741611276
0.9698996655518393 -13.528351927108778 -11.113685044480013
1.0367892976588617 -12.31724189298686 -9.96706497755097
1.103678929765886 -10.966967066839022 -8.701495158452609
1.1705685618729085 -9.468549074986246 -7.308126204813525
1.2374581939799327 -7.813009543749361 -5.778108734262165
1.3043478260869552 -5.991370099449368 -4.102593364427143
1.3712374581939795 -3.9946523684070794 -2.2727307129368945
1.4381270903010037 -1.8138779769434503 -0.2796713974199889
1.5050167224080262 0.5599314486205422 1.8854339644949896
1.5719063545150505 3.135754281964118 4.231434755179624
1.638795986622073 5.922568896766222 6.767180357005273
1.7056856187290972 8.929353666706092 9.501520152343534
1.7725752508361197 12.165086965462667 12.443303523565756
1.839464882943144 15.638747166715198 15.601379853043547
1.9063545150501664 19.359312644142598 18.984598523148215
1.9732441471571907 23.335761771424153 22.60180891625143
2.040133779264213 27.57707292223874 26.46186041472443
2.1070234113712374 32.09222447026566 30.573602400938974
2.17391304347826 36.89019478918379 34.945884257266236
2.240802675585284 41.97996225267244 39.58755536607797
2.3076923076923066 47.37050523441047 44.507465109745375
2.374581939799331 53.07080210807723 49.714462870640205
2.4414715719063533 59.0898312473515 55.217398031133655
2.5083612040133776 65.43657102591271 61.02511997359749
2.5752508361204 72.1199998174396 67.14647808040287
2.6421404682274243 79.14909599561162 73.59032173392157
2.709030100334447 86.53283793410748 80.3655003165248
2.775919732441471 94.28020400660667 87.48086321058426
2.8428093645484935 102.40017258678787 94.94525979847117
2.909698996655518 110.90172204833058 102.7675394625574
2.976588628762542 119.79383076491371 110.95655158521413
3.0434782608695645 129.08547711021606 119.52114554881265
3.1103678929765888 138.78563945791723 128.47017073572493
3.1772575250836113 148.90329618169582 137.81247652832195
3.2441471571906355 159.44742565523143 147.55691230897557
3.311036789297658 170.4270062522026 157.712327460057
3.3779264214046822 181.85101634628896 168.28757136393799
3.4448160535117047 193.72843431116908 179.2914934029895
3.511705685618729 206.0682385205226 190.7329429595837
3.5785953177257515 218.879407348028 202.62076941609143
3.6454849498327757 232.170919167365 214.96382215488478
3.712374581939798 245.9517523522121 227.77095055833448
3.7792642140468224 260.23088527624896 241.05100400881284
3.846153846153845 275.017296313154 254.81283188869045
3.913043478260869 290.31996383660714 269.06528358033967
3.9799331103678917 306.1478662202866 283.8172084661312
4.046822742474916 322.50998183787226 299.0774559284372
4.113712374581938 339.4152890630424 314.8548753496284
4.180602006688963 356.872766269477 331.15831611207705
4.247491638795985 374.8913918308542 347.99662759815385
4.314381270903009 393.48014412085405 365.3786591902311
4.381270903010034 412.6480015131553 383.3132602706799
4.448160535117056 432.4039423814363 401.8092802218711
4.51505016722408 452.75694509937733 420.87556842617727
4.581939799331103 473.7159880406563 440.52097426596896
4.648829431438127 495.2900495789535 460.7543471236185
4.71571906354515 517.4881080879469 481.5845363814962
4.782608695652174 540.3191419413166 503.02039142197503
4.849498327759196 563.7921295127406 525.070761627425
4.916387959866221 587.9160491758993 547.7444963802187
4.983277591973243 612.6998793044704 571.0504450627267
5.050167224080267 638.1525982721344 594.9974570573216
5.11705685618729 664.2831844525688 619.5943817463734
5.183946488294314 691.1006162194544 644.850068512255
5.2508361204013365 718.6138719464686 670.773366737337
5.317725752508361 746.8319300072922 697.3731258039913
5.384615384615383 775.7637687756026 724.6581950945888
5.4515050167224075 805.4183666250804 752.637423991502
5.51839464882943 835.8047019294033 781.319661877101
5.585284280936454 866.9317530622518 810.7137581337589
5.652173913043477 898.8084983973034 840.8285621438453
5.719063545150501 931.4439163082391 871.6729232897335
5.785953177257525 964.8469851687369 903.2556909537941
5.852842809364548 999.026683352475 935.5857145183982
5.919732441471572 1033.9919892331345 968.6718433659181
5.986622073578594 1069.7518811843922 1002.5229268787241
6.053511705685619 1106.3153375799295 1037.1478144391892
6.120401337792643 1143.6913367934246 1072.5553554296841
6.187290969899664 1181.888857198554 1108.7543992325789
6.254180602006688 1220.9168771690013 1145.753795230248
6.321070234113712 1260.7843750784436 1183.5623928050616
6.387959866220736 1301.5003293005598 1222.18904133939
6.454849498327757 1343.0737182090272 1261.6425902156045
6.521739130434781 1385.5135201775286 1301.9318888160797
6.588628762541806 1428.8287135797411 1343.0657865231847
6.65551839464883 1473.0282767893443 1385.0531327192914
6.722408026755851 1518.1211881800143 1427.9027767867683
6.789297658862875 1564.1164261254355 1471.623568107993
6.856187290969899 1611.0229689992839 1516.2243560653333
6.923076923076923 1658.849795175239 1561.7139900411614
6.989966555183944 1707.6058830269774 1608.1013194178454
7.056856187290968 1757.3002109281833 1655.3951935777632
7.123745819397993 1807.9417572525333 1703.604461903282
7.190635451505017 1859.539500373706 1752.7379737767744
7.257525083612041 1912.1024186653813 1802.8045785806119
7.324414715719062 1965.6394905012346 1853.813125697163
7.391304347826086 2020.159694254951 1905.7724645088047
7.45819397993311 2075.6720083002074 1958.6914443979058
7.5250836120401345 2132.1854110106815 2012.5789147468372
7.591973244147155 2189.7088807600503 2067.4437249379685
7.6588628762541795 2248.251395921999 2123.2947243536764
7.725752508361204 2307.8219348702037 2180.140762376329
7.792642140468228 2368.429475978343 2237.990688388298
7.859531772575249 2430.082997620093 2296.853351771953
7.926421404682273 2492.7914781691393 2356.7376019096705
7.993311036789297 2556.5638959991575 2417.6522881838177
8.060200668896321 2621.409229483827 2479.6062599767697
8.127090301003342 2687.3364569968235 2542.608366670891
8.193979933110366 2754.354556911833 2606.6674576485607
8.26086956521739 2822.4725076025306 2671.7923822921484
8.327759197324415 2891.699287442596 2737.9919899840243
8.394648829431436 2962.043874805704 2805.275130106557
8.46153846153846 3033.515248065542 2873.650652042123
8.528428093645484 3106.1223855957846 2943.127405173094
8.595317725752508 3179.8742657701114 3013.7142388818374
8.662207357859533 3254.7798669622007 3085.4200025507294
8.729096989966553 3330.8481675457288 3158.253545562132
8.795986622073578 3408.088145894381 3232.2237172984283
8.862876254180602 3486.5087803818346 3307.3393671419844
8.929765886287626 3566.1190493817667 3383.6093444751727
8.996655518394647 3646.9279312678536 3461.0424986803596
9.063545150501671 3728.944404413782 3539.647679139926
9.130434782608695 3812.1774471932267 3619.433735236238
9.19732441471572 3896.636037979868 3700.4095163516686
9.26421404682274 3982.3291551473794 3782.5838718685814
9.331103678929765 4069.2657770694486 3865.965651169362
9.397993311036789 4157.454882119751 3950.563703636373
9.464882943143813 4246.905448671966 4036.386878651989
9.531772575250834 4337.626455099768 4123.444025598573
9.598662207357858 4429.626879776843 4211.74399385851
9.665551839464882 4522.915701076869 4301.2956328141645
9.732441471571907 4617.501897373523 4392.107791847909
9.799331103678927 4713.3944470404795 4484.189320342108
9.866220735785951 4810.602328451428 4577.549067679145
9.933110367892976 4909.134519980042 4672.195883241386
10.0 5009.0 4768.138616411203
